time,device,value
2012-11-16 10:40:11.000,Kitchen Fridge Magnetic,False
2012-11-16 10:41:19.000,Kitchen Microwave Electric,True
2012-11-16 10:42:13.000,Kitchen Microwave Electric,False
2012-11-16 10:52:56.000,Kitchen Door PIR,True
2012-11-16 10:52:58.000,Kitchen Door PIR,False
2012-11-16 11:03:46.000,Bathroom Shower PIR,True
2012-11-16 11:06:56.000,Bathroom Shower PIR,False
2012-11-16 11:09:24.000,Bathroom Basin PIR,True
2012-11-16 11:12:37.000,Bathroom Basin PIR,False
2012-11-16 11:15:55.000,Bathroom Basin PIR,True
2012-11-16 11:17:46.000,Bathroom Basin PIR,False
2012-11-16 11:22:29.000,Bedroom Door PIR,True
2012-11-16 11:22:33.000,Bedroom Door PIR,False
2012-11-16 11:39:10.000,Bedroom Door PIR,True
2012-11-16 11:39:16.000,Bedroom Door PIR,False
2012-11-16 11:40:11.000,Bathroom Basin PIR,True
2012-11-16 11:47:53.000,Bathroom Basin PIR,False
2012-11-16 11:48:19.000,Living Door PIR,True
2012-11-16 11:48:22.000,Living Door PIR,False
2012-11-16 12:09:10.000,Living Door PIR,True
2012-11-16 12:09:12.000,Living Door PIR,False
2012-11-16 12:09:32.000,Kitchen Door PIR,True
2012-11-16 12:09:33.000,Kitchen Door PIR,False
2012-11-16 12:09:36.000,Kitchen Fridge Magnetic,True
2012-11-16 12:09:42.000,Kitchen Fridge Magnetic,False
2012-11-16 12:09:55.000,Kitchen Door PIR,True
2012-11-16 12:09:57.000,Kitchen Door PIR,False
2012-11-16 12:10:06.000,Entrance Maindoor Magnetic,True
2012-11-16 12:10:12.000,Entrance Maindoor Magnetic,False
2012-11-16 12:53:43.000,Entrance Maindoor Magnetic,True
2012-11-16 12:53:49.000,Entrance Maindoor Magnetic,False
2012-11-16 12:55:43.000,Bedroom Door PIR,True
2012-11-16 12:55:47.000,Bedroom Door PIR,False
2012-11-16 12:56:18.000,Bedroom Door PIR,True
2012-11-16 12:56:20.000,Bedroom Door PIR,False
2012-11-16 12:56:28.000,Living Door PIR,True
2012-11-16 12:56:31.000,Living Door PIR,False
2012-11-16 12:57:53.000,Living Seat Pressure,True
2012-11-16 13:51:51.000,Living Seat Pressure,False
2012-11-16 13:52:08.000,Living Door PIR,True
2012-11-16 13:52:12.000,Living Door PIR,False
2012-11-16 13:52:35.000,Kitchen Door PIR,True
2012-11-16 13:52:39.000,Kitchen Door PIR,False
2012-11-16 14:11:51.000,Kitchen Door PIR,True
2012-11-16 14:11:55.000,Kitchen Door PIR,False
2012-11-16 14:12:04.000,Living Door PIR,True
2012-11-16 14:12:09.000,Living Door PIR,False
2012-11-16 14:19:00.000,Living Door PIR,True
2012-11-16 14:19:05.000,Living Door PIR,False
2012-11-16 14:19:13.000,Kitchen Door PIR,True
2012-11-16 14:19:16.000,Kitchen Door PIR,False
2012-11-16 14:20:40.000,Kitchen Cupboard Magnetic,True
2012-11-16 14:20:47.000,Kitchen Cupboard Magnetic,False
2012-11-16 14:21:55.000,Kitchen Door PIR,True
2012-11-16 14:21:59.000,Kitchen Door PIR,False
2012-11-16 14:22:08.000,Living Door PIR,True
2012-11-16 14:22:11.000,Living Door PIR,False
2012-11-16 14:26:08.000,Living Door PIR,True
2012-11-16 14:26:11.000,Living Door PIR,False
2012-11-16 14:26:19.000,Kitchen Door PIR,True
2012-11-16 14:26:22.000,Kitchen Door PIR,False
2012-11-16 14:28:38.000,Kitchen Door PIR,True
2012-11-16 14:28:41.000,Kitchen Door PIR,False
2012-11-16 14:28:49.000,Living Door PIR,True
2012-11-16 14:28:53.000,Living Door PIR,False
2012-11-16 14:48:03.000,Living Door PIR,True
2012-11-16 14:48:06.000,Living Door PIR,False
2012-11-16 14:48:16.000,Kitchen Door PIR,True
2012-11-16 14:48:19.000,Kitchen Door PIR,False
2012-11-16 14:49:38.000,Kitchen Door PIR,True
2012-11-16 14:49:40.000,Kitchen Door PIR,False
2012-11-16 14:49:50.000,Living Door PIR,True
2012-11-16 14:49:53.000,Living Door PIR,False
2012-11-16 14:54:19.000,Living Door PIR,True
2012-11-16 14:54:22.000,Living Door PIR,False
2012-11-16 14:54:31.000,Kitchen Door PIR,True
2012-11-16 14:54:57.000,Kitchen Door PIR,False
2012-11-16 14:55:53.000,Kitchen Door PIR,True
2012-11-16 14:55:55.000,Kitchen Door PIR,False
2012-11-16 15:05:28.000,Bathroom Toilet Flush,True
2012-11-16 15:06:56.000,Bathroom Toilet Flush,False
2012-11-16 15:07:06.000,Bedroom Door PIR,True
2012-11-16 15:07:20.000,Bedroom Door PIR,False
2012-11-16 15:09:06.000,Bedroom Door PIR,True
2012-11-16 15:09:20.000,Bedroom Door PIR,False
2012-11-16 15:10:21.000,Living Door PIR,True
2012-11-16 15:10:25.000,Living Door PIR,False
2012-11-16 15:16:23.000,Living Door PIR,True
2012-11-16 15:16:25.000,Living Door PIR,False
2012-11-16 15:17:35.000,Entrance Maindoor Magnetic,True
2012-11-16 15:17:42.000,Entrance Maindoor Magnetic,False
2012-11-16 18:03:58.000,Entrance Maindoor Magnetic,True
2012-11-16 18:04:03.000,Entrance Maindoor Magnetic,False
2012-11-16 18:04:19.000,Living Door PIR,True
2012-11-16 18:04:23.000,Living Door PIR,False
2012-11-16 18:04:38.000,Living Door PIR,True
2012-11-16 18:04:41.000,Living Door PIR,False
2012-11-16 18:09:09.000,Bathroom Toilet Flush,True
2012-11-16 18:10:06.000,Bathroom Toilet Flush,False
2012-11-16 18:10:54.000,Living Door PIR,True
2012-11-16 18:10:57.000,Living Door PIR,False
2012-11-16 18:11:36.000,Living Door PIR,True
2012-11-16 18:11:39.000,Living Door PIR,False
2012-11-16 18:11:50.000,Kitchen Door PIR,True
2012-11-16 18:11:55.000,Kitchen Door PIR,False
2012-11-16 18:14:32.000,Kitchen Microwave Electric,True
2012-11-16 18:14:38.000,Kitchen Fridge Magnetic,True
2012-11-16 18:14:49.000,Kitchen Fridge Magnetic,False
2012-11-16 18:16:12.000,Kitchen Microwave Electric,False
2012-11-16 18:16:25.000,Kitchen Door PIR,True
2012-11-16 18:16:28.000,Kitchen Door PIR,False
2012-11-16 18:16:56.000,Living Door PIR,True
2012-11-16 18:16:59.000,Living Door PIR,False
2012-11-16 18:18:11.000,Living Seat Pressure,True
2012-11-16 20:16:59.000,Living Seat Pressure,False
2012-11-16 20:17:15.000,Living Door PIR,True
2012-11-16 20:17:18.000,Living Door PIR,False
2012-11-16 20:17:30.000,Kitchen Door PIR,True
2012-11-16 20:17:38.000,Kitchen Door PIR,False
2012-11-16 20:17:55.000,Kitchen Door PIR,True
2012-11-16 20:17:57.000,Kitchen Door PIR,False
2012-11-16 20:19:13.000,Living Door PIR,True
2012-11-16 20:19:17.000,Living Door PIR,False
2012-11-16 20:25:24.000,Living Seat Pressure,True
2012-11-16 20:34:00.000,Living Seat Pressure,False
2012-11-16 20:34:06.000,Living Door PIR,True
2012-11-16 20:34:09.000,Living Door PIR,False
2012-11-16 20:34:20.000,Kitchen Door PIR,True
2012-11-16 20:34:24.000,Kitchen Door PIR,False
2012-11-16 20:34:37.000,Kitchen Door PIR,True
2012-11-16 20:34:39.000,Kitchen Door PIR,False
2012-11-16 20:34:53.000,Living Door PIR,True
2012-11-16 20:34:56.000,Living Door PIR,False
2012-11-16 20:35:02.000,Living Seat Pressure,True
2012-11-16 21:37:49.000,Living Seat Pressure,False
2012-11-16 21:38:15.000,Living Door PIR,True
2012-11-16 21:38:20.000,Living Door PIR,False
2012-11-16 22:02:37.000,Living Door PIR,True
2012-11-16 22:02:40.000,Living Door PIR,False
2012-11-16 22:03:37.000,Living Door PIR,True
2012-11-16 22:03:39.000,Living Door PIR,False
2012-11-16 22:10:15.000,Bathroom Basin PIR,True
2012-11-16 22:10:41.000,Bathroom Basin PIR,False
2012-11-16 22:11:48.000,Living Door PIR,True
2012-11-16 22:11:51.000,Living Door PIR,False
2012-11-16 22:18:02.000,Living Door PIR,True
2012-11-16 22:18:04.000,Living Door PIR,False
2012-11-16 22:18:41.000,Entrance Maindoor Magnetic,True
2012-11-16 22:18:52.000,Entrance Maindoor Magnetic,False
2012-11-17 02:19:50.000,Entrance Maindoor Magnetic,True
2012-11-17 02:19:56.000,Entrance Maindoor Magnetic,False
2012-11-17 02:20:47.000,Bedroom Door PIR,True
2012-11-17 02:20:56.000,Bedroom Door PIR,False
2012-11-17 02:22:10.000,Bedroom Door PIR,True
2012-11-17 02:22:12.000,Bedroom Door PIR,False
2012-11-17 02:22:44.000,Living Door PIR,True
2012-11-17 02:22:47.000,Living Door PIR,False
2012-11-17 02:24:36.000,Living Door PIR,True
2012-11-17 02:24:38.000,Living Door PIR,False
2012-11-17 02:26:35.000,Bathroom Basin PIR,True
2012-11-17 02:29:42.000,Bathroom Basin PIR,False
2012-11-17 02:31:05.000,Bathroom Toilet Flush,True
2012-11-17 02:31:25.000,Bathroom Basin PIR,True
2012-11-17 02:32:00.000,Bathroom Toilet Flush,False
2012-11-17 02:33:51.000,Bathroom Basin PIR,False
2012-11-17 02:34:31.000,Bedroom Door PIR,True
2012-11-17 02:34:35.000,Bedroom Door PIR,False
2012-11-17 02:36:06.000,Bedroom Bed Pressure,True
2012-11-17 09:45:27.000,Bedroom Bed Pressure,False
2012-11-17 09:46:31.000,Bedroom Door PIR,True
2012-11-17 09:46:36.000,Bedroom Door PIR,False
2012-11-17 09:52:17.000,Bathroom Toilet Flush,True
2012-11-17 09:53:22.000,Bathroom Toilet Flush,False
2012-11-17 09:55:55.000,Living Door PIR,True
2012-11-17 09:55:58.000,Living Door PIR,False
2012-11-17 09:57:25.000,Living Door PIR,True
2012-11-17 09:57:28.000,Living Door PIR,False
2012-11-17 09:57:38.000,Kitchen Door PIR,True
2012-11-17 09:57:42.000,Kitchen Door PIR,False
2012-11-17 09:58:41.000,Kitchen Fridge Magnetic,True
2012-11-17 09:58:47.000,Kitchen Fridge Magnetic,False
2012-11-17 09:59:02.000,Kitchen Fridge Magnetic,True
2012-11-17 09:59:05.000,Kitchen Fridge Magnetic,False
2012-11-17 09:59:26.000,Kitchen Microwave Electric,True
2012-11-17 10:00:56.000,Kitchen Microwave Electric,False
2012-11-17 10:03:54.000,Kitchen Door PIR,True
2012-11-17 10:03:58.000,Kitchen Door PIR,False
2012-11-17 10:07:28.000,Bedroom Door PIR,True
2012-11-17 10:07:31.000,Bedroom Door PIR,False
2012-11-17 10:17:32.000,Bedroom Door PIR,True
2012-11-17 10:17:34.000,Bedroom Door PIR,False
2012-11-17 10:18:06.000,Bathroom Shower PIR,True
2012-11-17 10:21:07.000,Bathroom Shower PIR,False
2012-11-17 10:21:27.000,Bathroom Basin PIR,True
2012-11-17 10:25:32.000,Bathroom Basin PIR,False
2012-11-17 10:29:13.000,Bathroom Basin PIR,True
2012-11-17 10:34:23.000,Bathroom Basin PIR,False
2012-11-17 10:35:53.000,Bedroom Door PIR,True
2012-11-17 10:35:57.000,Bedroom Door PIR,False
2012-11-17 10:36:02.000,Bedroom Door PIR,True
2012-11-17 10:36:04.000,Bedroom Door PIR,False
2012-11-17 10:38:46.000,Bathroom Basin PIR,True
2012-11-17 10:42:03.000,Bathroom Basin PIR,False
2012-11-17 10:43:21.000,Bedroom Door PIR,True
2012-11-17 10:43:24.000,Bedroom Door PIR,False
2012-11-17 10:44:13.000,Bedroom Door PIR,True
2012-11-17 10:44:16.000,Bedroom Door PIR,False
2012-11-17 10:47:19.000,Entrance Maindoor Magnetic,True
2012-11-17 10:47:27.000,Entrance Maindoor Magnetic,False
2012-11-17 12:14:48.000,Entrance Maindoor Magnetic,True
2012-11-17 12:14:55.000,Entrance Maindoor Magnetic,False
2012-11-17 12:15:25.000,Living Door PIR,True
2012-11-17 12:15:43.000,Living Door PIR,False
2012-11-17 12:19:34.000,Living Door PIR,True
2012-11-17 12:19:37.000,Living Door PIR,False
2012-11-17 12:19:45.000,Bedroom Door PIR,True
2012-11-17 12:19:49.000,Bedroom Door PIR,False
2012-11-17 12:26:23.000,Bedroom Door PIR,True
2012-11-17 12:26:27.000,Bedroom Door PIR,False
2012-11-17 12:27:17.000,Bedroom Door PIR,True
2012-11-17 12:27:21.000,Bedroom Door PIR,False
2012-11-17 12:33:37.000,Bedroom Door PIR,True
2012-11-17 12:33:39.000,Bedroom Door PIR,False
2012-11-17 12:35:58.000,Bathroom Basin PIR,True
2012-11-17 12:43:48.000,Bathroom Basin PIR,False
2012-11-17 12:44:01.000,Bedroom Door PIR,True
2012-11-17 12:44:11.000,Bedroom Door PIR,False
2012-11-17 12:44:48.000,Bedroom Door PIR,True
2012-11-17 12:44:52.000,Bedroom Door PIR,False
2012-11-17 12:45:24.000,Living Door PIR,True
2012-11-17 12:45:27.000,Living Door PIR,False
2012-11-17 12:45:48.000,Living Seat Pressure,True
2012-11-17 14:07:06.000,Living Seat Pressure,False
2012-11-17 14:08:25.000,Living Door PIR,True
2012-11-17 14:08:28.000,Living Door PIR,False
2012-11-17 14:08:37.000,Kitchen Door PIR,True
2012-11-17 14:08:42.000,Kitchen Door PIR,False
2012-11-17 14:08:52.000,Kitchen Door PIR,True
2012-11-17 14:08:54.000,Kitchen Door PIR,False
2012-11-17 14:09:04.000,Living Door PIR,True
2012-11-17 14:09:07.000,Living Door PIR,False
2012-11-17 14:10:53.000,Living Seat Pressure,True
2012-11-17 14:31:50.000,Living Seat Pressure,False
2012-11-17 14:31:55.000,Living Door PIR,True
2012-11-17 14:31:58.000,Living Door PIR,False
2012-11-17 14:32:08.000,Living Door PIR,True
2012-11-17 14:32:14.000,Living Door PIR,False
2012-11-17 14:38:10.000,Living Door PIR,True
2012-11-17 14:38:13.000,Living Door PIR,False
2012-11-17 14:40:02.000,Bedroom Door PIR,True
2012-11-17 14:40:51.000,Bedroom Door PIR,False
2012-11-17 14:41:04.000,Bedroom Door PIR,True
2012-11-17 14:41:43.000,Bedroom Door PIR,False
2012-11-17 14:42:13.000,Entrance Maindoor Magnetic,True
2012-11-17 14:42:16.000,Entrance Maindoor Magnetic,False
2012-11-17 16:24:08.000,Entrance Maindoor Magnetic,True
2012-11-17 16:24:13.000,Entrance Maindoor Magnetic,False
2012-11-17 16:24:45.000,Bedroom Door PIR,True
2012-11-17 16:24:48.000,Bedroom Door PIR,False
2012-11-17 16:25:27.000,Bedroom Door PIR,True
2012-11-17 16:25:40.000,Bedroom Door PIR,False
2012-11-17 16:30:16.000,Bathroom Toilet Flush,True
2012-11-17 16:30:26.000,Bathroom Basin PIR,True
2012-11-17 16:30:35.000,Bathroom Basin PIR,False
2012-11-17 16:30:54.000,Living Door PIR,True
2012-11-17 16:30:57.000,Living Door PIR,False
2012-11-17 16:31:12.000,Bathroom Toilet Flush,False
2012-11-17 16:32:01.000,Living Door PIR,True
2012-11-17 16:32:04.000,Living Door PIR,False
2012-11-17 16:32:11.000,Kitchen Door PIR,True
2012-11-17 16:32:14.000,Kitchen Door PIR,False
2012-11-17 16:32:32.000,Kitchen Door PIR,True
2012-11-17 16:32:35.000,Kitchen Door PIR,False
2012-11-17 16:32:45.000,Living Door PIR,True
2012-11-17 16:32:48.000,Living Door PIR,False
2012-11-17 16:33:18.000,Living Seat Pressure,True
2012-11-17 17:27:38.000,Living Seat Pressure,False
2012-11-17 17:28:53.000,Living Door PIR,True
2012-11-17 17:28:55.000,Living Door PIR,False
2012-11-17 17:30:27.000,Kitchen Door PIR,True
2012-11-17 17:30:30.000,Kitchen Door PIR,False
2012-11-17 17:30:48.000,Kitchen Door PIR,True
2012-11-17 17:30:50.000,Kitchen Door PIR,False
2012-11-17 17:31:03.000,Living Door PIR,True
2012-11-17 17:31:06.000,Living Door PIR,False
2012-11-17 17:35:06.000,Living Door PIR,True
2012-11-17 17:35:10.000,Living Door PIR,False
2012-11-17 17:35:19.000,Bedroom Door PIR,True
2012-11-17 17:35:23.000,Bedroom Door PIR,False
2012-11-17 17:36:46.000,Bedroom Door PIR,True
2012-11-17 17:36:48.000,Bedroom Door PIR,False
2012-11-17 17:39:30.000,Living Door PIR,True
2012-11-17 17:39:34.000,Living Door PIR,False
2012-11-17 18:00:34.000,Living Door PIR,True
2012-11-17 18:00:37.000,Living Door PIR,False
2012-11-17 18:37:50.000,Living Door PIR,True
2012-11-17 18:37:53.000,Living Door PIR,False
2012-11-17 19:00:54.000,Living Door PIR,True
2012-11-17 19:00:58.000,Living Door PIR,False
2012-11-17 19:01:07.000,Kitchen Door PIR,True
2012-11-17 19:01:09.000,Kitchen Door PIR,False
2012-11-17 19:01:21.000,Kitchen Door PIR,True
2012-11-17 19:01:30.000,Kitchen Door PIR,False
2012-11-17 19:01:38.000,Living Door PIR,True
2012-11-17 19:01:41.000,Living Door PIR,False
2012-11-17 19:02:11.000,Living Seat Pressure,True
2012-11-17 19:37:31.000,Living Seat Pressure,False
2012-11-17 19:39:25.000,Living Door PIR,True
2012-11-17 19:39:28.000,Living Door PIR,False
2012-11-17 19:39:42.000,Kitchen Door PIR,True
2012-11-17 19:39:45.000,Kitchen Door PIR,False
2012-11-17 19:41:32.000,Kitchen Door PIR,True
2012-11-17 19:41:35.000,Kitchen Door PIR,False
2012-11-17 19:41:52.000,Living Door PIR,True
2012-11-17 19:41:55.000,Living Door PIR,False
2012-11-17 19:43:15.000,Living Seat Pressure,True
2012-11-17 20:25:55.000,Living Seat Pressure,False
2012-11-17 20:26:26.000,Living Door PIR,True
2012-11-17 20:26:29.000,Living Door PIR,False
2012-11-17 20:26:41.000,Kitchen Door PIR,True
2012-11-17 20:26:50.000,Kitchen Door PIR,False
2012-11-17 20:26:54.000,Kitchen Microwave Electric,True
2012-11-17 20:27:41.000,Kitchen Microwave Electric,False
2012-11-17 20:27:51.000,Kitchen Door PIR,True
2012-11-17 20:27:58.000,Kitchen Door PIR,False
2012-11-17 20:28:08.000,Living Door PIR,True
2012-11-17 20:28:12.000,Living Door PIR,False
2012-11-17 20:30:55.000,Living Door PIR,True
2012-11-17 20:30:58.000,Living Door PIR,False
2012-11-17 20:31:07.000,Kitchen Door PIR,True
2012-11-17 20:31:11.000,Kitchen Door PIR,False
2012-11-17 20:31:15.000,Kitchen Microwave Electric,True
2012-11-17 20:31:22.000,Kitchen Microwave Electric,False
2012-11-17 20:31:27.000,Kitchen Door PIR,True
2012-11-17 20:31:33.000,Kitchen Door PIR,False
2012-11-17 20:32:01.000,Living Door PIR,True
2012-11-17 20:32:04.000,Living Door PIR,False
2012-11-17 20:34:02.000,Living Door PIR,True
2012-11-17 20:34:05.000,Living Door PIR,False
2012-11-17 20:35:40.000,Bedroom Door PIR,True
2012-11-17 20:35:44.000,Bedroom Door PIR,False
2012-11-17 20:37:01.000,Bedroom Door PIR,True
2012-11-17 20:37:06.000,Bedroom Door PIR,False
2012-11-17 20:37:58.000,Living Door PIR,True
2012-11-17 20:37:59.000,Living Door PIR,False
2012-11-17 20:43:46.000,Living Door PIR,True
2012-11-17 20:43:49.000,Living Door PIR,False
2012-11-17 20:44:35.000,Bathroom Toilet Flush,True
2012-11-17 20:45:44.000,Bathroom Toilet Flush,False
2012-11-17 20:46:00.000,Bathroom Basin PIR,True
2012-11-17 20:46:28.000,Bathroom Basin PIR,False
2012-11-17 20:46:41.000,Bedroom Door PIR,True
2012-11-17 20:46:42.000,Bedroom Door PIR,False
2012-11-17 20:46:53.000,Bedroom Door PIR,True
2012-11-17 20:46:57.000,Bedroom Door PIR,False
2012-11-17 20:47:50.000,Living Door PIR,True
2012-11-17 20:47:53.000,Living Door PIR,False
2012-11-17 20:50:10.000,Living Door PIR,True
2012-11-17 20:50:14.000,Living Door PIR,False
2012-11-17 20:50:17.000,Bedroom Door PIR,True
2012-11-17 20:50:21.000,Bedroom Door PIR,False
2012-11-17 20:50:31.000,Bedroom Door PIR,True
2012-11-17 20:50:35.000,Bedroom Door PIR,False
2012-11-17 20:50:41.000,Living Door PIR,True
2012-11-17 20:50:44.000,Living Door PIR,False
2012-11-17 20:53:49.000,Living Door PIR,True
2012-11-17 20:53:52.000,Living Door PIR,False
2012-11-17 20:54:16.000,Bathroom Basin PIR,True
2012-11-17 20:55:17.000,Bathroom Basin PIR,False
2012-11-17 20:56:04.000,Living Door PIR,True
2012-11-17 20:56:07.000,Living Door PIR,False
2012-11-17 21:18:56.000,Living Door PIR,True
2012-11-17 21:18:59.000,Living Door PIR,False
2012-11-17 21:19:07.000,Entrance Maindoor Magnetic,True
2012-11-17 21:19:16.000,Entrance Maindoor Magnetic,False
2012-11-18 00:31:17.000,Entrance Maindoor Magnetic,True
2012-11-18 00:31:20.000,Entrance Maindoor Magnetic,False
2012-11-18 00:32:06.000,Bedroom Door PIR,True
2012-11-18 00:32:16.000,Bedroom Door PIR,False
2012-11-18 00:35:10.000,Bedroom Door PIR,True
2012-11-18 00:35:14.000,Bedroom Door PIR,False
2012-11-18 00:39:21.000,Living Door PIR,True
2012-11-18 00:39:24.000,Living Door PIR,False
2012-11-18 00:40:24.000,Living Seat Pressure,True
2012-11-18 01:33:24.000,Living Seat Pressure,False
2012-11-18 01:34:06.000,Living Door PIR,True
2012-11-18 01:34:09.000,Living Door PIR,False
2012-11-18 01:39:12.000,Bedroom Door PIR,True
2012-11-18 01:39:19.000,Bedroom Door PIR,False
2012-11-18 01:40:18.000,Bedroom Bed Pressure,True
2012-11-18 08:56:33.000,Bedroom Bed Pressure,False
2012-11-18 08:57:38.000,Bedroom Door PIR,True
2012-11-18 08:57:42.000,Bedroom Door PIR,False
2012-11-18 08:57:45.000,Living Door PIR,True
2012-11-18 08:57:49.000,Living Door PIR,False
2012-11-18 08:58:56.000,Living Door PIR,True
2012-11-18 08:59:02.000,Living Door PIR,False
2012-11-18 08:59:13.000,Kitchen Door PIR,True
2012-11-18 08:59:16.000,Kitchen Door PIR,False
2012-11-18 08:59:42.000,Kitchen Door PIR,True
2012-11-18 08:59:44.000,Kitchen Door PIR,False
2012-11-18 09:05:11.000,Bathroom Toilet Flush,True
2012-11-18 09:06:13.000,Bathroom Toilet Flush,False
2012-11-18 09:07:25.000,Kitchen Door PIR,True
2012-11-18 09:07:28.000,Kitchen Door PIR,False
2012-11-18 09:09:25.000,Kitchen Fridge Magnetic,True
2012-11-18 09:09:30.000,Kitchen Fridge Magnetic,False
2012-11-18 09:09:45.000,Kitchen Microwave Electric,True
2012-11-18 09:11:18.000,Kitchen Microwave Electric,False
2012-11-18 09:12:20.000,Kitchen Fridge Magnetic,True
2012-11-18 09:12:22.000,Kitchen Fridge Magnetic,False
2012-11-18 09:14:33.000,Kitchen Door PIR,True
2012-11-18 09:14:35.000,Kitchen Door PIR,False
2012-11-18 09:19:56.000,Bedroom Door PIR,True
2012-11-18 09:19:59.000,Bedroom Door PIR,False
2012-11-18 09:20:40.000,Bedroom Door PIR,True
2012-11-18 09:20:44.000,Bedroom Door PIR,False
2012-11-18 09:21:04.000,Kitchen Door PIR,True
2012-11-18 09:21:06.000,Kitchen Door PIR,False
2012-11-18 09:21:08.000,Kitchen Door PIR,True
2012-11-18 09:21:10.000,Kitchen Door PIR,False
2012-11-18 09:22:11.000,Bathroom Shower PIR,True
2012-11-18 09:29:48.000,Bathroom Shower PIR,False
2012-11-18 09:30:21.000,Bathroom Basin PIR,True
2012-11-18 09:39:49.000,Bathroom Basin PIR,False
2012-11-18 09:41:18.000,Bathroom Basin PIR,True
2012-11-18 09:44:55.000,Bathroom Basin PIR,False
2012-11-18 09:47:31.000,Bedroom Door PIR,True
2012-11-18 09:47:33.000,Bedroom Door PIR,False
2012-11-18 09:53:33.000,Bedroom Door PIR,True
2012-11-18 09:53:35.000,Bedroom Door PIR,False
2012-11-18 09:59:28.000,Entrance Maindoor Magnetic,True
2012-11-18 09:59:31.000,Entrance Maindoor Magnetic,False
2012-11-18 10:06:49.000,Entrance Maindoor Magnetic,True
2012-11-18 10:06:54.000,Entrance Maindoor Magnetic,False
2012-11-18 10:07:38.000,Bedroom Door PIR,True
2012-11-18 10:07:41.000,Bedroom Door PIR,False
2012-11-18 10:08:18.000,Bedroom Door PIR,True
2012-11-18 10:08:20.000,Bedroom Door PIR,False
2012-11-18 10:09:08.000,Kitchen Door PIR,True
2012-11-18 10:09:11.000,Kitchen Door PIR,False
2012-11-18 10:23:43.000,Kitchen Door PIR,True
2012-11-18 10:23:46.000,Kitchen Door PIR,False
2012-11-18 10:24:18.000,Bedroom Door PIR,True
2012-11-18 10:24:21.000,Bedroom Door PIR,False
2012-11-18 10:30:52.000,Bedroom Door PIR,True
2012-11-18 10:30:55.000,Bedroom Door PIR,False
2012-11-18 10:31:00.000,Living Door PIR,True
2012-11-18 10:31:02.000,Living Door PIR,False
2012-11-18 10:33:20.000,Living Door PIR,True
2012-11-18 10:33:24.000,Living Door PIR,False
2012-11-18 10:36:39.000,Living Door PIR,True
2012-11-18 10:36:42.000,Living Door PIR,False
2012-11-18 10:37:33.000,Living Seat Pressure,True
2012-11-18 10:48:57.000,Living Seat Pressure,False
2012-11-18 10:48:58.000,Living Door PIR,True
2012-11-18 10:49:01.000,Living Door PIR,False
2012-11-18 10:53:04.000,Entrance Maindoor Magnetic,True
2012-11-18 10:53:06.000,Entrance Maindoor Magnetic,False
2012-11-18 14:34:08.000,Entrance Maindoor Magnetic,True
2012-11-18 14:34:12.000,Entrance Maindoor Magnetic,False
2012-11-18 14:34:18.000,Living Door PIR,True
2012-11-18 14:34:20.000,Living Door PIR,False
2012-11-18 14:37:45.000,Living Door PIR,True
2012-11-18 14:37:48.000,Living Door PIR,False
2012-11-18 14:38:46.000,Kitchen Door PIR,True
2012-11-18 14:38:49.000,Kitchen Door PIR,False
2012-11-18 14:49:55.000,Kitchen Door PIR,True
2012-11-18 14:49:57.000,Kitchen Door PIR,False
2012-11-18 14:50:05.000,Living Door PIR,True
2012-11-18 14:50:08.000,Living Door PIR,False
2012-11-18 14:50:29.000,Living Door PIR,True
2012-11-18 14:50:32.000,Living Door PIR,False
2012-11-18 14:50:49.000,Kitchen Door PIR,True
2012-11-18 14:50:52.000,Kitchen Door PIR,False
2012-11-18 14:51:04.000,Kitchen Cupboard Magnetic,True
2012-11-18 14:51:14.000,Kitchen Cupboard Magnetic,False
2012-11-18 14:55:20.000,Kitchen Door PIR,True
2012-11-18 14:55:24.000,Kitchen Door PIR,False
2012-11-18 14:55:34.000,Living Door PIR,True
2012-11-18 14:55:37.000,Living Door PIR,False
2012-11-18 14:56:08.000,Living Door PIR,True
2012-11-18 14:56:11.000,Living Door PIR,False
2012-11-18 14:56:20.000,Kitchen Door PIR,True
2012-11-18 14:56:26.000,Kitchen Door PIR,False
2012-11-18 14:57:39.000,Kitchen Door PIR,True
2012-11-18 14:57:42.000,Kitchen Door PIR,False
2012-11-18 14:57:54.000,Living Door PIR,True
2012-11-18 14:57:58.000,Living Door PIR,False
2012-11-18 15:54:30.000,Living Door PIR,True
2012-11-18 15:54:33.000,Living Door PIR,False
2012-11-18 15:54:42.000,Kitchen Door PIR,True
2012-11-18 15:54:46.000,Kitchen Door PIR,False
2012-11-18 15:57:06.000,Kitchen Door PIR,True
2012-11-18 15:57:07.000,Kitchen Door PIR,False
2012-11-18 15:57:08.000,Living Door PIR,True
2012-11-18 15:57:11.000,Living Door PIR,False
2012-11-18 15:58:48.000,Living Door PIR,True
2012-11-18 15:58:53.000,Living Door PIR,False
2012-11-18 15:59:02.000,Kitchen Door PIR,True
2012-11-18 15:59:06.000,Kitchen Door PIR,False
2012-11-18 16:51:45.000,Kitchen Door PIR,True
2012-11-18 16:51:51.000,Kitchen Door PIR,False
2012-11-18 16:52:01.000,Living Door PIR,True
2012-11-18 16:52:05.000,Living Door PIR,False
2012-11-18 17:14:29.000,Living Door PIR,True
2012-11-18 17:14:32.000,Living Door PIR,False
2012-11-18 17:14:42.000,Kitchen Door PIR,True
