time,device,value
2011-12-05 16:37:00.000,Bathroom Toilet Flush,False
2011-12-05 16:37:15.000,Living Seat Pressure,True
2011-12-05 17:14:32.000,Living Seat Pressure,False
2011-12-05 17:17:07.000,Entrance Maindoor Magnetic,True
2011-12-05 17:17:13.000,Entrance Maindoor Magnetic,False
2011-12-05 18:57:11.000,Entrance Maindoor Magnetic,True
2011-12-05 18:57:16.000,Entrance Maindoor Magnetic,False
2011-12-05 19:01:42.000,Living Seat Pressure,True
2011-12-05 19:24:02.000,Living Seat Pressure,False
2011-12-05 19:24:11.000,Kitchen Fridge Magnetic,True
2011-12-05 19:24:16.000,Kitchen Fridge Magnetic,False
2011-12-05 19:24:22.000,Living Seat Pressure,True
2011-12-05 20:07:19.000,Living Seat Pressure,False
2011-12-05 20:07:32.000,Bathroom Basin PIR,True
2011-12-05 20:07:47.000,Bathroom Basin PIR,False
2011-12-05 20:08:52.000,Bathroom Toilet Flush,True
2011-12-05 20:09:19.000,Bathroom Toilet Flush,False
2011-12-05 20:20:20.000,Living Seat Pressure,True
2011-12-05 21:06:25.000,Living Seat Pressure,False
2011-12-05 21:06:35.000,Bathroom Basin PIR,True
2011-12-05 21:06:41.000,Bathroom Basin PIR,False
2011-12-05 21:06:43.000,Bathroom Toilet Flush,True
2011-12-05 21:06:44.000,Bathroom Basin PIR,True
2011-12-05 21:07:00.000,Bathroom Basin PIR,False
2011-12-05 21:07:08.000,Bathroom Toilet Flush,False
2011-12-05 21:07:14.000,Living Seat Pressure,True
2011-12-06 00:38:24.000,Living Seat Pressure,False
2011-12-06 00:39:56.000,Bathroom Toilet Flush,True
2011-12-06 00:40:23.000,Bathroom Toilet Flush,False
2011-12-06 00:40:35.000,Bathroom Basin PIR,True
2011-12-06 00:40:41.000,Bathroom Basin PIR,False
2011-12-06 00:42:37.000,Bedroom Bed Pressure,True
2011-12-06 10:07:20.000,Bedroom Bed Pressure,False
2011-12-06 11:08:53.000,Bathroom Toilet Flush,True
2011-12-06 11:09:26.000,Bathroom Toilet Flush,False
2011-12-06 11:09:49.000,Bathroom Basin PIR,True
2011-12-06 11:09:52.000,Bathroom Basin PIR,False
2011-12-06 11:10:06.000,Bathroom Cabinet Magnetic,True
2011-12-06 11:10:08.000,Bathroom Basin PIR,True
2011-12-06 11:10:09.000,Bathroom Cabinet Magnetic,False
2011-12-06 11:11:45.000,Bathroom Basin PIR,False
2011-12-06 11:12:19.000,Bathroom Shower PIR,True
2011-12-06 11:25:57.000,Bathroom Shower PIR,False
2011-12-06 11:30:19.000,Kitchen Toaster Electric,True
2011-12-06 11:30:22.000,Kitchen Cupboard Magnetic,True
2011-12-06 11:30:46.000,Kitchen Cupboard Magnetic,False
2011-12-06 11:30:52.000,Kitchen Fridge Magnetic,True
2011-12-06 11:31:23.000,Kitchen Fridge Magnetic,False
2011-12-06 11:31:34.000,Kitchen Microwave Electric,True
2011-12-06 11:32:49.000,Kitchen Microwave Electric,False
2011-12-06 11:33:26.000,Kitchen Toaster Electric,False
2011-12-06 11:39:34.000,Living Seat Pressure,True
2011-12-06 14:37:50.000,Living Seat Pressure,False
2011-12-06 14:40:53.000,Kitchen Cupboard Magnetic,True
2011-12-06 14:41:14.000,Kitchen Cupboard Magnetic,False
2011-12-06 14:41:16.000,Kitchen Cooktop PIR,True
2011-12-06 14:41:22.000,Kitchen Microwave Electric,True
2011-12-06 14:48:47.000,Kitchen Fridge Magnetic,True
2011-12-06 14:48:52.000,Kitchen Fridge Magnetic,False
2011-12-06 14:51:11.000,Kitchen Microwave Electric,False
2011-12-06 14:52:17.000,Kitchen Fridge Magnetic,True
2011-12-06 14:52:22.000,Kitchen Fridge Magnetic,False
2011-12-06 14:56:50.000,Kitchen Fridge Magnetic,True
2011-12-06 14:56:54.000,Kitchen Fridge Magnetic,False
2011-12-06 15:00:58.000,Kitchen Cooktop PIR,False
2011-12-06 15:17:49.000,Living Seat Pressure,True
2011-12-06 15:18:18.000,Living Seat Pressure,False
2011-12-06 15:18:35.000,Bathroom Basin PIR,True
2011-12-06 15:20:32.000,Bathroom Basin PIR,False
2011-12-06 15:21:46.000,Living Seat Pressure,True
2011-12-06 17:11:04.000,Living Seat Pressure,False
2011-12-06 17:18:22.000,Bathroom Toilet Flush,True
2011-12-06 17:18:49.000,Bathroom Toilet Flush,False
2011-12-06 17:19:04.000,Bathroom Basin PIR,True
2011-12-06 17:19:14.000,Bathroom Basin PIR,False
2011-12-06 17:19:34.000,Living Seat Pressure,True
2011-12-06 18:06:26.000,Living Seat Pressure,False
2011-12-06 18:07:03.000,Bathroom Basin PIR,True
2011-12-06 18:07:15.000,Bathroom Basin PIR,False
2011-12-06 18:07:36.000,Living Seat Pressure,True
2011-12-06 19:22:33.000,Living Seat Pressure,False
2011-12-06 19:22:50.000,Kitchen Fridge Magnetic,True
2011-12-06 19:22:55.000,Kitchen Fridge Magnetic,False
2011-12-06 19:25:56.000,Bathroom Basin PIR,True
2011-12-06 19:26:20.000,Bathroom Basin PIR,False
2011-12-06 19:40:28.000,Living Seat Pressure,True
2011-12-07 00:07:38.000,Living Seat Pressure,False
2011-12-07 00:07:47.000,Bathroom Basin PIR,True
2011-12-07 00:07:57.000,Bathroom Basin PIR,False
2011-12-07 00:08:10.000,Living Seat Pressure,True
2011-12-07 00:54:50.000,Living Seat Pressure,False
2011-12-07 00:57:29.000,Bathroom Toilet Flush,True
2011-12-07 00:57:53.000,Bathroom Toilet Flush,False
2011-12-07 00:59:56.000,Bedroom Bed Pressure,True
2011-12-07 10:45:40.000,Bedroom Bed Pressure,False
2011-12-07 10:49:26.000,Bathroom Toilet Flush,True
2011-12-07 10:49:54.000,Bathroom Toilet Flush,False
2011-12-07 10:50:38.000,Bathroom Cabinet Magnetic,True
2011-12-07 10:50:43.000,Bathroom Cabinet Magnetic,False
2011-12-07 10:50:45.000,Bathroom Basin PIR,True
2011-12-07 11:04:14.000,Bathroom Basin PIR,False
2011-12-07 11:04:19.000,Bathroom Cabinet Magnetic,True
2011-12-07 11:04:25.000,Bathroom Cabinet Magnetic,False
2011-12-07 11:05:51.000,Bathroom Shower PIR,True
2011-12-07 11:11:32.000,Bathroom Shower PIR,False
2011-12-07 11:12:17.000,Kitchen Toaster Electric,True
2011-12-07 11:12:35.000,Kitchen Cupboard Magnetic,True
2011-12-07 11:12:52.000,Kitchen Cupboard Magnetic,False
2011-12-07 11:12:59.000,Kitchen Fridge Magnetic,True
2011-12-07 11:13:13.000,Kitchen Fridge Magnetic,False
2011-12-07 11:13:20.000,Kitchen Microwave Electric,True
2011-12-07 11:15:06.000,Kitchen Toaster Electric,False
2011-12-07 11:17:14.000,Kitchen Microwave Electric,False
2011-12-07 11:22:58.000,Living Seat Pressure,True
2011-12-07 13:56:10.000,Living Seat Pressure,False
2011-12-07 14:03:34.000,Kitchen Cupboard Magnetic,True
2011-12-07 14:03:42.000,Kitchen Cupboard Magnetic,False
2011-12-07 14:04:32.000,Kitchen Cooktop PIR,True
2011-12-07 14:04:39.000,Kitchen Microwave Electric,True
2011-12-07 14:13:16.000,Kitchen Fridge Magnetic,True
2011-12-07 14:13:22.000,Kitchen Fridge Magnetic,False
2011-12-07 14:13:34.000,Kitchen Microwave Electric,False
2011-12-07 14:14:59.000,Kitchen Fridge Magnetic,True
2011-12-07 14:15:04.000,Kitchen Fridge Magnetic,False
2011-12-07 14:22:12.000,Kitchen Cooktop PIR,False
2011-12-07 14:27:30.000,Kitchen Cupboard Magnetic,True
2011-12-07 14:27:34.000,Kitchen Cupboard Magnetic,False
2011-12-07 14:27:39.000,Kitchen Fridge Magnetic,True
2011-12-07 14:27:44.000,Kitchen Fridge Magnetic,False
2011-12-07 14:41:59.000,Living Seat Pressure,True
2011-12-07 15:28:03.000,Living Seat Pressure,False
2011-12-07 15:31:23.000,Bathroom Basin PIR,True
2011-12-07 15:31:41.000,Bathroom Basin PIR,False
2011-12-07 15:31:46.000,Bathroom Toilet Flush,True
2011-12-07 15:32:15.000,Living Seat Pressure,True
2011-12-07 15:32:18.000,Bathroom Toilet Flush,False
2011-12-07 16:11:28.000,Living Seat Pressure,False
2011-12-07 16:15:26.000,Bathroom Basin PIR,True
2011-12-07 16:21:09.000,Bathroom Basin PIR,False
2011-12-07 16:25:45.000,Entrance Maindoor Magnetic,True
2011-12-07 16:25:52.000,Entrance Maindoor Magnetic,False
2011-12-07 18:12:30.000,Entrance Maindoor Magnetic,True
2011-12-07 18:12:36.000,Entrance Maindoor Magnetic,False
2011-12-07 18:14:56.000,Bathroom Basin PIR,True
2011-12-07 18:14:59.000,Bathroom Basin PIR,False
2011-12-07 18:15:03.000,Bathroom Toilet Flush,True
2011-12-07 18:15:29.000,Bathroom Toilet Flush,False
2011-12-07 18:15:51.000,Living Seat Pressure,True
2011-12-07 19:21:46.000,Living Seat Pressure,False
2011-12-07 19:23:32.000,Entrance Maindoor Magnetic,True
2011-12-07 19:23:39.000,Entrance Maindoor Magnetic,False
2011-12-07 19:23:55.000,Kitchen Fridge Magnetic,True
2011-12-07 19:24:00.000,Kitchen Fridge Magnetic,False
2011-12-07 19:24:02.000,Kitchen Cupboard Magnetic,True
2011-12-07 19:24:05.000,Kitchen Cupboard Magnetic,False
2011-12-07 19:28:41.000,Kitchen Fridge Magnetic,True
2011-12-07 19:28:46.000,Kitchen Fridge Magnetic,False
2011-12-07 20:37:50.000,Kitchen Cupboard Magnetic,True
2011-12-07 20:37:51.000,Kitchen Cupboard Magnetic,False
2011-12-07 20:38:13.000,Kitchen Fridge Magnetic,True
2011-12-07 20:38:18.000,Kitchen Fridge Magnetic,False
2011-12-07 20:39:16.000,Bathroom Toilet Flush,True
2011-12-07 20:39:44.000,Bathroom Toilet Flush,False
2011-12-07 20:40:29.000,Living Seat Pressure,True
2011-12-07 20:42:35.000,Living Seat Pressure,False
2011-12-07 20:47:11.000,Entrance Maindoor Magnetic,True
2011-12-07 20:47:46.000,Entrance Maindoor Magnetic,False
2011-12-07 20:52:23.000,Living Seat Pressure,True
2011-12-07 23:19:30.000,Living Seat Pressure,False
2011-12-07 23:19:40.000,Bathroom Basin PIR,True
2011-12-07 23:19:56.000,Bathroom Basin PIR,False
2011-12-07 23:20:16.000,Living Seat Pressure,True
2011-12-08 01:32:32.000,Living Seat Pressure,False
2011-12-08 01:39:41.000,Bedroom Bed Pressure,True
2011-12-08 11:14:29.000,Bedroom Bed Pressure,False
2011-12-08 11:17:37.000,Bathroom Basin PIR,True
2011-12-08 11:17:48.000,Bathroom Basin PIR,False
2011-12-08 11:17:58.000,Bathroom Toilet Flush,True
2011-12-08 11:18:02.000,Bathroom Cabinet Magnetic,True
2011-12-08 11:18:05.000,Bathroom Cabinet Magnetic,False
2011-12-08 11:18:10.000,Bathroom Basin PIR,True
2011-12-08 11:18:13.000,Bathroom Basin PIR,False
2011-12-08 11:18:30.000,Bathroom Toilet Flush,False
2011-12-08 11:19:22.000,Bathroom Shower PIR,True
2011-12-08 11:24:17.000,Bathroom Shower PIR,False
2011-12-08 11:25:12.000,Kitchen Toaster Electric,True
2011-12-08 11:25:18.000,Kitchen Cupboard Magnetic,True
2011-12-08 11:25:39.000,Kitchen Cupboard Magnetic,False
2011-12-08 11:26:05.000,Kitchen Fridge Magnetic,True
2011-12-08 11:26:26.000,Kitchen Fridge Magnetic,False
2011-12-08 11:26:31.000,Kitchen Cooktop PIR,True
2011-12-08 11:26:35.000,Kitchen Microwave Electric,True
2011-12-08 11:28:24.000,Kitchen Microwave Electric,False
2011-12-08 11:28:25.000,Kitchen Toaster Electric,False
2011-12-08 11:28:28.000,Kitchen Cooktop PIR,False
2011-12-08 11:36:09.000,Living Seat Pressure,True
2011-12-08 13:41:19.000,Living Seat Pressure,False
2011-12-08 14:04:49.000,Bathroom Basin PIR,True
2011-12-08 14:05:01.000,Bathroom Basin PIR,False
2011-12-08 14:10:03.000,Entrance Maindoor Magnetic,True
2011-12-08 14:10:07.000,Entrance Maindoor Magnetic,False
2011-12-08 16:21:37.000,Entrance Maindoor Magnetic,True
2011-12-08 16:21:41.000,Entrance Maindoor Magnetic,False
2011-12-08 16:24:27.000,Living Seat Pressure,True
2011-12-08 22:13:23.000,Living Seat Pressure,False
2011-12-08 22:13:35.000,Bathroom Basin PIR,True
2011-12-08 22:13:49.000,Bathroom Basin PIR,False
2011-12-08 22:14:14.000,Living Seat Pressure,True
2011-12-08 23:12:37.000,Living Seat Pressure,False
2011-12-08 23:14:09.000,Bathroom Basin PIR,True
2011-12-08 23:14:27.000,Bathroom Basin PIR,False
2011-12-08 23:14:35.000,Living Seat Pressure,True
2011-12-09 01:03:07.000,Living Seat Pressure,False
2011-12-09 01:04:24.000,Bathroom Basin PIR,True
2011-12-09 01:05:43.000,Bathroom Basin PIR,False
2011-12-09 01:16:42.000,Bedroom Bed Pressure,True
2011-12-09 10:49:07.000,Bedroom Bed Pressure,False
2011-12-09 10:51:56.000,Bathroom Toilet Flush,True
2011-12-09 10:52:27.000,Bathroom Toilet Flush,False
2011-12-09 10:52:30.000,Bathroom Cabinet Magnetic,True
2011-12-09 10:52:36.000,Bathroom Cabinet Magnetic,False
2011-12-09 10:52:40.000,Bathroom Basin PIR,True
2011-12-09 10:52:50.000,Bathroom Basin PIR,False
2011-12-09 10:54:58.000,Bathroom Shower PIR,True
2011-12-09 10:58:21.000,Bathroom Shower PIR,False
2011-12-09 11:00:13.000,Kitchen Toaster Electric,True
2011-12-09 11:00:38.000,Kitchen Cupboard Magnetic,True
2011-12-09 11:00:42.000,Kitchen Cupboard Magnetic,False
2011-12-09 11:00:58.000,Kitchen Fridge Magnetic,True
2011-12-09 11:01:21.000,Kitchen Fridge Magnetic,False
2011-12-09 11:01:26.000,Kitchen Cooktop PIR,True
2011-12-09 11:01:29.000,Kitchen Cooktop PIR,False
2011-12-09 11:01:31.000,Kitchen Microwave Electric,True
2011-12-09 11:02:48.000,Kitchen Toaster Electric,False
2011-12-09 11:03:09.000,Kitchen Microwave Electric,False
2011-12-09 11:09:35.000,Living Seat Pressure,True
2011-12-09 12:32:57.000,Living Seat Pressure,False
2011-12-09 12:33:21.000,Bathroom Basin PIR,True
2011-12-09 12:42:15.000,Bathroom Basin PIR,False
2011-12-09 12:44:16.000,Entrance Maindoor Magnetic,True
2011-12-09 12:44:20.000,Entrance Maindoor Magnetic,False
2011-12-09 16:33:52.000,Entrance Maindoor Magnetic,True
2011-12-09 16:33:56.000,Entrance Maindoor Magnetic,False
2011-12-09 16:45:53.000,Living Seat Pressure,True
2011-12-09 16:59:52.000,Living Seat Pressure,False
2011-12-09 17:04:57.000,Bathroom Toilet Flush,True
2011-12-09 17:05:23.000,Bathroom Toilet Flush,False
2011-12-09 17:06:38.000,Living Seat Pressure,True
2011-12-09 17:59:19.000,Living Seat Pressure,False
2011-12-09 17:59:25.000,Bathroom Basin PIR,True
2011-12-09 17:59:27.000,Bathroom Basin PIR,False
2011-12-09 18:02:18.000,Living Seat Pressure,True
2011-12-09 18:19:35.000,Living Seat Pressure,False
2011-12-09 18:32:02.000,Entrance Maindoor Magnetic,True
2011-12-09 18:32:07.000,Entrance Maindoor Magnetic,False
2011-12-09 18:48:30.000,Entrance Maindoor Magnetic,True
2011-12-09 18:48:36.000,Entrance Maindoor Magnetic,False
2011-12-09 18:50:33.000,Kitchen Fridge Magnetic,True
2011-12-09 18:50:45.000,Kitchen Fridge Magnetic,False
2011-12-09 19:19:54.000,Living Seat Pressure,True
2011-12-09 21:04:31.000,Living Seat Pressure,False
2011-12-09 21:04:37.000,Bathroom Basin PIR,True
2011-12-09 21:04:50.000,Bathroom Basin PIR,False
2011-12-09 21:04:59.000,Living Seat Pressure,True
2011-12-10 00:16:21.000,Living Seat Pressure,False
2011-12-10 00:16:31.000,Bathroom Basin PIR,True
2011-12-10 00:16:49.000,Bathroom Basin PIR,False
2011-12-10 00:17:05.000,Living Seat Pressure,True
2011-12-10 00:46:13.000,Living Seat Pressure,False
2011-12-10 00:50:47.000,Bedroom Bed Pressure,True
2011-12-10 09:26:17.000,Bedroom Bed Pressure,False
2011-12-10 09:35:48.000,Bathroom Toilet Flush,True
2011-12-10 09:36:18.000,Bathroom Toilet Flush,False
2011-12-10 09:37:16.000,Bathroom Cabinet Magnetic,True
2011-12-10 09:37:21.000,Bathroom Cabinet Magnetic,False
2011-12-10 09:37:26.000,Bathroom Basin PIR,True
2011-12-10 09:45:53.000,Bathroom Basin PIR,False
2011-12-10 09:46:00.000,Bathroom Cabinet Magnetic,True
2011-12-10 09:46:05.000,Bathroom Cabinet Magnetic,False
2011-12-10 09:46:23.000,Bathroom Basin PIR,True
2011-12-10 09:46:27.000,Bathroom Basin PIR,False
2011-12-10 09:47:44.000,Bathroom Shower PIR,True
2011-12-10 09:52:42.000,Bathroom Shower PIR,False
2011-12-10 09:55:18.000,Kitchen Cupboard Magnetic,True
2011-12-10 09:55:26.000,Kitchen Cupboard Magnetic,False
2011-12-10 09:55:50.000,Kitchen Toaster Electric,True
2011-12-10 09:56:27.000,Kitchen Cupboard Magnetic,True
2011-12-10 09:56:29.000,Kitchen Cupboard Magnetic,False
2011-12-10 09:56:33.000,Kitchen Fridge Magnetic,True
2011-12-10 09:56:50.000,Kitchen Fridge Magnetic,False
2011-12-10 09:56:58.000,Kitchen Microwave Electric,True
2011-12-10 09:58:18.000,Kitchen Microwave Electric,False
2011-12-10 09:58:21.000,Kitchen Cooktop PIR,True
2011-12-10 09:58:24.000,Kitchen Cooktop PIR,False
2011-12-10 09:59:03.000,Kitchen Toaster Electric,False
2011-12-10 10:03:20.000,Living Seat Pressure,True
2011-12-10 12:34:09.000,Living Seat Pressure,False
2011-12-10 12:52:54.000,Bathroom Basin PIR,True
2011-12-10 12:53:39.000,Bathroom Basin PIR,False
2011-12-10 13:04:03.000,Entrance Maindoor Magnetic,True
2011-12-10 13:04:08.000,Entrance Maindoor Magnetic,False
2011-12-10 17:06:58.000,Entrance Maindoor Magnetic,True
2011-12-10 17:07:03.000,Entrance Maindoor Magnetic,False
2011-12-10 17:11:23.000,Living Seat Pressure,True
2011-12-10 20:16:51.000,Living Seat Pressure,False
2011-12-10 20:21:54.000,Bathroom Basin PIR,True
2011-12-10 20:23:16.000,Bathroom Basin PIR,False
2011-12-10 20:25:40.000,Entrance Maindoor Magnetic,True
2011-12-10 20:25:46.000,Entrance Maindoor Magnetic,False
2011-12-11 00:56:01.000,Entrance Maindoor Magnetic,True
2011-12-11 00:56:05.000,Entrance Maindoor Magnetic,False
2011-12-11 01:01:41.000,Living Seat Pressure,True
2011-12-11 02:26:08.000,Living Seat Pressure,False
2011-12-11 02:27:21.000,Bathroom Basin PIR,True
2011-12-11 02:28:44.000,Bathroom Basin PIR,False
2011-12-11 02:31:15.000,Bedroom Bed Pressure,True
2011-12-11 11:57:34.000,Bedroom Bed Pressure,False
2011-12-11 12:01:27.000,Bathroom Toilet Flush,True
2011-12-11 12:01:59.000,Bathroom Toilet Flush,False
2011-12-11 12:02:25.000,Bathroom Basin PIR,True
2011-12-11 12:02:39.000,Bathroom Basin PIR,False
2011-12-11 12:02:56.000,Bathroom Shower PIR,True
2011-12-11 12:18:42.000,Bathroom Shower PIR,False
2011-12-11 12:21:57.000,Kitchen Toaster Electric,True
2011-12-11 12:22:01.000,Kitchen Cupboard Magnetic,True
2011-12-11 12:22:03.000,Kitchen Cupboard Magnetic,False
2011-12-11 12:22:07.000,Kitchen Fridge Magnetic,True
2011-12-11 12:23:04.000,Kitchen Fridge Magnetic,False
2011-12-11 12:23:14.000,Kitchen Microwave Electric,True
2011-12-11 12:25:09.000,Kitchen Toaster Electric,False
2011-12-11 12:25:12.000,Kitchen Microwave Electric,False
2011-12-11 12:32:49.000,Living Seat Pressure,True
2011-12-11 14:26:18.000,Living Seat Pressure,False
2011-12-11 14:34:12.000,Kitchen Cupboard Magnetic,True
2011-12-11 14:34:59.000,Kitchen Cupboard Magnetic,False
2011-12-11 14:36:58.000,Kitchen Cooktop PIR,True
2011-12-11 14:37:04.000,Kitchen Cupboard Magnetic,True
2011-12-11 14:37:14.000,Kitchen Cupboard Magnetic,False
2011-12-11 14:43:05.000,Kitchen Cupboard Magnetic,True
2011-12-11 14:44:23.000,Kitchen Cupboard Magnetic,False
2011-12-11 14:49:47.000,Kitchen Cupboard Magnetic,True
2011-12-11 14:50:02.000,Kitchen Cupboard Magnetic,False
2011-12-11 15:00:37.000,Kitchen Cooktop PIR,False
2011-12-11 15:13:52.000,Kitchen Fridge Magnetic,True
2011-12-11 15:13:57.000,Kitchen Fridge Magnetic,False
2011-12-11 15:29:03.000,Bathroom Toilet Flush,True
2011-12-11 15:30:14.000,Bathroom Toilet Flush,False
2011-12-11 15:41:34.000,Bathroom Basin PIR,True
2011-12-11 15:43:30.000,Bathroom Basin PIR,False
2011-12-11 15:43:51.000,Living Seat Pressure,True
